taxid,input_term,domain,kingdom,phylum,class,order,family,genus,species
52548,Mallomonas_annulata,d__Eukaryota,k__Synurophyceae__C+,p__Synurophyceae__C+,c__Synurophyceae,o__Synurales,f__Mallomonadaceae,g__Mallomonas,s__Mallomonas_annulata
1093141,Nannochloropsis_gaditana_CCMP526,d__Eukaryota,k__Eustigmatophyceae__C+,p__Eustigmatophyceae__C+,c__Eustigmatophyceae,o__Eustigmatales,f__Monodopsidaceae,g__Nannochloropsis,s__Nannochloropsis_gaditana
885310,Entamoeba_histolytica_DS4_868,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
2714593,Phytophthora_betacei,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_betacei
2761500,Porcisia_hertigi,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Porcisia,s__Porcisia_hertigi
361123,Cavenderia_deminutiva,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Eumycetozoa,o__Acytosteliales,f__Cavenderiaceae,g__Cavenderia,s__Cavenderia_deminutiva
857276,Cryptosporidium_ubiquitum,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Cryptosporidiidae,g__Cryptosporidium,s__Cryptosporidium_ubiquitum
100861,Aphanomyces_euteiches,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Saprolegniales__O+,o__Saprolegniales,f__Saprolegniaceae,g__Aphanomyces,s__Aphanomyces_euteiches
2496075,Phytophthora_aleatoria,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Phytophthora,s__Phytophthora_aleatoria
132687,Diophrys_appendiculata,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Euplotida,f__Uronychiidae,g__Diophrys,s__Diophrys_appendiculata
5763,Naegleria_fowleri,d__Eukaryota,k__Heterolobosea__P+,p__Heterolobosea,c__Vahlkampfiidae__F+,o__Vahlkampfiidae__F+,f__Vahlkampfiidae,g__Naegleria,s__Naegleria_fowleri
1223559,Globisporangium_ultimum_var_sporangiiferum_BR650,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_ultimum
1076755,Blastocystis_sp_subtype_7,d__Eukaryota,k__Bigyra__C+,p__Bigyra__C+,c__Bigyra,o__Opalinata,f__Blastocystidae,g__Blastocystis,s__Blastocystis_sp_subtype_7
5661,Leishmania_donovani,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_donovani
2544991,Nephromyces_sp_ex_Molgula_occidentalis,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Nephromycida,f__Nephromyces__G+,g__Nephromyces,s__Nephromyces_sp_ex_Molgula_occidentalis
72520,Nannochloropsis_gaditana,d__Eukaryota,k__Eustigmatophyceae__C+,p__Eustigmatophyceae__C+,c__Eustigmatophyceae,o__Eustigmatales,f__Monodopsidaceae,g__Nannochloropsis,s__Nannochloropsis_gaditana
1130821,Toxoplasma_gondii_TgCatPRC2,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Sarcocystidae,g__Toxoplasma,s__Toxoplasma_gondii
1077284,Plasmodium_vivax_India_VII,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_vivax
231958,Globisporangium_debaryanum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_debaryanum
2843,Skeletonema_costatum,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Coscinodiscophyceae,o__Thalassiosirales,f__Skeletonemataceae,g__Skeletonema,s__Skeletonema_costatum
119398,Plasmodium_vinckei_brucechwatti,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_vinckei
82942,Globisporangium_nunn,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_nunn
1245012,Plasmodium_falciparum_58_1,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_falciparum
143453,Pseudoperonospora_cubensis,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Peronosporales__O+,o__Peronosporales,f__Peronosporaceae,g__Pseudoperonospora,s__Pseudoperonospora_cubensis
1075772,Tetrahymena_malaccensis_436,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Oligohymenophorea,o__Hymenostomatida,f__Tetrahymenidae,g__Tetrahymena,s__Tetrahymena_malaccensis
796354,Crithidia_expoeki,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Crithidia,s__Crithidia_expoeki
65662,Acanthamoeba_pearcei,d__Eukaryota,k__Discosea__P+,p__Discosea,c__Longamoebia__O+,o__Longamoebia,f__Acanthamoebidae,g__Acanthamoeba,s__Acanthamoeba_pearcei
2655020,Euplotes_weissei,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Euplotida,f__Euplotidae,g__Euplotes,s__Euplotes_weissei
5681,Leishmania_peruviana,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_peruviana
44416,Eimeria_nieschulzi,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Conoidasida,o__Eucoccidiorida,f__Eimeriidae,g__Eimeria,s__Eimeria_nieschulzi
885313,Entamoeba_histolytica_KU50,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
2708265,Globisporangium_heterothallicum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Globisporangium,s__Globisporangium_heterothallicum
435258,Leishmania_infantum_JPCM5,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_infantum
905079,Guillardia_theta_CCMP2712,d__Eukaryota,k__Cryptophyceae__C+,p__Cryptophyceae__C+,c__Cryptophyceae,o__Pyrenomonadales,f__Geminigeraceae,g__Guillardia,s__Guillardia_theta
2853,Cylindrotheca_fusiformis,d__Eukaryota,k__Bacillariophyta__P+,p__Bacillariophyta,c__Bacillariophyceae,o__Bacillariales,f__Bacillariaceae,g__Cylindrotheca,s__Cylindrotheca_fusiformis
1245022,Plasmodium_falciparum_397_1,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_falciparum
2961,Amphidinium_carterae,d__Eukaryota,k__Dinophyceae__C+,p__Dinophyceae__C+,c__Dinophyceae,o__Gymnodiniales,f__Gymnodiniaceae,g__Amphidinium,s__Amphidinium_carterae
2202890,Amoebophrya_sp_A120,d__Eukaryota,k__Dinophyceae__C+,p__Dinophyceae__C+,c__Dinophyceae,o__Syndiniales,f__Amoebophryaceae,g__Amoebophrya,s__Amoebophrya_sp_A120
82941,Pythium_myriotylum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_myriotylum
1259847,Nannochloropsis_oculata_CCMP525,d__Eukaryota,k__Eustigmatophyceae__C+,p__Eustigmatophyceae__C+,c__Eustigmatophyceae,o__Eustigmatales,f__Monodopsidaceae,g__Nannochloropsis,s__Nannochloropsis_oculata
472931,Protostelium_mycophagum,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Variosea,o__Protosteliida,f__Protosteliaceae,g__Protostelium,s__Protostelium_mycophagum
67003,Trypanosoma_theileri,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Trypanosoma,s__Trypanosoma_theileri
1245021,Plasmodium_falciparum_383_1,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_falciparum
31274,Plasmodium_yoelii_nigeriensis,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Haemosporida,f__Plasmodiidae,g__Plasmodium,s__Plasmodium_yoelii
47889,Diplodinium_dentatum,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Litostomatea,o__Entodiniomorphida,f__Ophryoscolecidae,g__Diplodinium,s__Diplodinium_dentatum
5874,Theileria_annulata,d__Eukaryota,k__Apicomplexa__P+,p__Apicomplexa,c__Aconoidasida,o__Piroplasmida,f__Theileriidae,g__Theileria,s__Theileria_annulata
885319,Entamoeba_histolytica_HM_1_IMSS_B,d__Eukaryota,k__Evosea__P+,p__Evosea,c__Mastigamoebida__O+,o__Mastigamoebida,f__Entamoebidae,g__Entamoeba,s__Entamoeba_histolytica
65126,Paramecium_biaurelia,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Oligohymenophorea,o__Peniculida,f__Parameciidae,g__Paramecium,s__Paramecium_biaurelia
289606,Pythium_anandrum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_anandrum
82934,Pythium_coloratum,d__Eukaryota,k__Oomycota__P+,p__Oomycota,c__Pythiales__O+,o__Pythiales,f__Pythiaceae,g__Pythium,s__Pythium_coloratum
62297,Leishmania_turanica,d__Eukaryota,k__Euglenozoa__P+,p__Euglenozoa,c__Kinetoplastea,o__Trypanosomatida,f__Trypanosomatidae,g__Leishmania,s__Leishmania_turanica
438878,Uronychia_binucleata,d__Eukaryota,k__Ciliophora__P+,p__Ciliophora,c__Spirotrichea,o__Euplotida,f__Uronychiidae,g__Uronychia,s__Uronychia_binucleata
